id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de
21,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,7,FALSE,1,616,616,12599,16,5369,1905,198,0.0102,20563.6357580419,139,70,78,0.0087,556.302671480062,75422
220,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,10,FALSE,1,607,607,12599,16,5650,1986,185,0.0099,21208.1038739644,140,66,74,0.0118,515.121708461426,75422
221,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,11,FALSE,1,614,614,12599,16,5498,2048,194,0.0095,20918.7956026757,147,72,85,0.0125,516.900053964643,75422
222,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,12,FALSE,1,593,593,12599,16,5343,1975,191,0.0109,19784.5179185929,149,79,85,0.0118,541.012067973514,75422
223,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,13,FALSE,1,594,594,12599,16.5,5665,1995,185,0.0108,20626.1080376127,144,75,87,0.0117,529.651798960663,75422
224,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,14,FALSE,1,578,578,12599,16,5093,1873,180,0.0107,19210.4826561551,156,76,90,0.0121,560.949080290044,75422
225,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,1,FALSE,1,587,587,12599,17,4796,1798,162,0.0101,18021.451106151,123,67,75,0.0091,469.843176858029,75422
226,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,2,FALSE,1,584,584,12599,17,4457,1699,170,0.0099,17459.407783829,130,66,74,0.0087,504.236950784353,75422
227,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,3,FALSE,1,578,578,12599,17,4416,1717,168,0.01,17081.6263602126,133,68,76,0.0091,506.426825307089,75422
228,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,4,FALSE,1,588,588,12599,17,4413,1711,166,0.0104,17060.0336809905,134,65,77,0.0089,521.449921212751,75422
229,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,5,FALSE,1,610,610,12599,16,4592,1691,161,0.0104,17806.8248397263,128,62,81,0.0089,496.670071221448,75422
22,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,8,FALSE,1,619,619,12599,16,5639,2012,184,0.0096,21654.5987476276,121,64,78,0.0102,486.215510420513,75422
230,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,6,FALSE,1,598,598,12599,17,4538,1658,162,0.0097,18152.4174972574,120,61,77,0.0083,474.851402935095,75422
231,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,7,FALSE,1,609,609,12599,16,4368,1619,157,0.0091,17660.3979805516,125,62,81,0.0101,484.790041789143,75422
232,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,8,FALSE,1,618,618,12599,16,4387,1649,160,0.0105,17564.8108112753,133,66,74,0.0089,519.39983181118,75422
233,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,9,FALSE,1,618,618,12599,16,4479,1694,175,0.0106,17371.9525160827,134,63,80,0.01,504.805921704247,75422
234,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,10,FALSE,1,609,609,12599,16,4296,1628,162,0.0101,16748.7388093537,123,59,68,0.011,463.85666310586,75422
235,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,11,FALSE,1,604,604,12599,16,4330,1589,166,0.01,16999.5324010511,130,65,69,0.0097,504.743429590736,75422
236,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,12,FALSE,1,588,588,12599,16,4487,1601,168,0.0093,17264.007105997,126,60,68,0.0102,465.096483694601,75422
237,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,13,FALSE,1,606,606,12599,16,4124,1655,167,0.0099,15146.2172009489,132,69,74,0.0119,449.930041982925,75422
238,signed,1,TRUE,FALSE,FALSE,FALSE,none,cor,14,FALSE,1,595,595,12599,16,4548,1707,173,0.0099,17031.407333547,130,61,77,0.0107,483.073192111616,75422
239,signed,1,TRUE,FALSE,FALSE,FALSE,none,bicor,1,FALSE,1,623,623,12599,16,4685,1720,161,0.0102,18068.3611050599,135,69,80,0.0127,477.033626936447,75422
23,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,9,FALSE,1,628,628,12599,16,5653,1989,188,0.0097,22134.3927412163,125,60,76,0.0099,499.87895320004,75422
240,signed,1,TRUE,FALSE,FALSE,FALSE,none,bicor,2,FALSE,1,621,621,12599,17,4468,1633,163,0.0096,17416.6882886424,150,72,85,0.0116,515.658734028161,75422
241,signed,1,TRUE,FALSE,FALSE,FALSE,none,bicor,3,FALSE,1,602,602,12599,17,4905,1768,162,0.0096,18854.9745903291,139,74,80,0.0122,484.00628612226,75422
