id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de
427,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,7,FALSE,1,295,295,5879,16,150,83,13,0.0106,8,4,8,0.0163,26444
428,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,8,FALSE,1,281,281,5879,17,153,81,12,0.0129,8,4,8,0.0163,26444
429,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,9,FALSE,1,287,287,5879,17,159,86,12,0.012,8,4,7,0.0147,26444
42,signed,1,FALSE,FALSE,FALSE,FALSE,none,spearman,14,FALSE,1,283,283,5879,17,172,74,12,0.0076,8,6,6,0.0182,26444
430,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,10,FALSE,1,292,292,5879,17,155,82,11,0.0121,8,4,7,0.0147,26444
431,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,11,FALSE,1,299,299,5879,17,136,73,10,0.0124,7,4,7,0.0146,26444
432,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,12,FALSE,1,289,289,5879,16,142,67,10,0.0112,11,6,9,0.0212,26444
433,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,13,FALSE,1,292,292,5879,16,155,73,11,0.0124,9,5,9,0.0145,26444
434,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,14,FALSE,1,291,291,5879,16,154,72,11,0.0129,9,5,9,0.0143,26444
435,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,1,FALSE,1,298,298,5879,16,253,111,14,0.0088,11,6,11,0.0228,26444
436,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,301,301,5879,16,236,106,13,0.0082,20,13,12,0.0108,26444
437,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,303,303,5879,16,261,124,14,0.0091,16,11,12,0.0108,26444
438,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,304,304,5879,15,180,116,13,0.0108,11,9,7,0.0205,26444
439,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,298,298,5879,16,197,132,12,0.0114,16,12,9,0.0274,26444
43,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,1,FALSE,1,298,298,5879,15,98,73,10,0.0155,2,1,2,0.0215,26444
440,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,301,301,5879,15,226,119,13,0.0084,14,11,9,0.0125,26444
441,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,298,298,5879,16,204,126,13,0.0086,12,10,7,0.0093,26444
442,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,303,303,5879,16,180,94,13,0.0118,13,10,8,0.0122,26444
443,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,296,296,5879,15.5,189,84,9,0.0064,13,10,8,0.0072,26444
444,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,295,295,5879,15,188,83,8,0.0054,12,9,7,0.0077,26444
445,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,313,313,5879,15,223,107,11,0.0079,14,11,8,0.0119,26444
446,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,283,283,5879,15,275,137,15,0.0065,20,16,12,0.0149,26444
447,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,282,282,5879,16,312,153,18,0.0081,15,11,11,0.0147,26444
448,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,284,284,5879,16,265,90,13,0.0062,15,11,11,0.0139,26444
449,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,1,FALSE,1,281,281,5879,17,199,90,16,0.0081,18,15,12,0.0184,26444
44,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,2,FALSE,1,306,306,5879,15,138,83,12,0.0156,3,2,3,0.023,26444
450,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,2,FALSE,1,275,275,5879,17,180,70,8,0.0053,14,12,10,0.0153,26444
451,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,3,FALSE,1,279,279,5879,16,178,76,10,0.0059,14,12,10,0.0166,26444
452,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,4,FALSE,1,279,279,5879,16,174,72,9,0.0052,14,12,10,0.0166,26444
453,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,5,FALSE,1,281,281,5879,17,211,94,9,0.0054,13,11,9,0.0167,26444
454,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,6,FALSE,1,275,275,5879,17,188,71,9,0.0059,13,11,9,0.0167,26444
455,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,7,FALSE,1,287,287,5879,17,207,98,11,0.0051,18,16,10,0.0092,26444
456,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,8,FALSE,1,278,278,5879,17,191,87,10,0.0086,17,15,9,0.0154,26444
457,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,9,FALSE,1,272,272,5879,18,227,113,12,0.0083,14,12,8,0.0112,26444
458,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,10,FALSE,1,281,281,5879,17,314,136,14,0.0069,14,10,10,0.0122,26444
459,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,11,FALSE,1,291,291,5879,17,292,123,13,0.0061,15,11,11,0.0129,26444
45,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,3,FALSE,1,296,296,5879,15,129,68,13,0.0176,7,5,6,0.0211,26444
460,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,12,FALSE,1,287,287,5879,17,295,124,14,0.0057,16,12,11,0.0159,26444
461,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,13,FALSE,1,280,280,5879,17,271,103,13,0.0059,16,12,10,0.0094,26444
462,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,14,FALSE,1,276,276,5879,17,263,95,11,0.0057,16,12,10,0.0094,26444
463,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,1,FALSE,1,290,290,5879,16,217,112,13,0.0119,17,12,9,0.0115,26444
464,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,2,FALSE,1,289,289,5879,15,206,115,12,0.0116,21,16,13,0.0111,26444
465,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,3,FALSE,1,286,286,5879,16,201,114,9,0.0099,20,16,12,0.0116,26444
466,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,4,FALSE,1,282,282,5879,16.5,197,99,7,0.008,16,12,8,0.0128,26444
467,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,5,FALSE,1,284,284,5879,17,186,97,8,0.0088,19,15,10,0.0134,26444
468,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,6,FALSE,1,291,291,5879,16,224,117,14,0.0119,18,13,10,0.0148,26444
469,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,7,FALSE,1,300,300,5879,16,206,117,9,0.0112,18,12,10,0.0142,26444
46,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,4,FALSE,1,291,291,5879,16,133,79,12,0.0177,4,3,3,0.0317,26444
470,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,8,FALSE,1,300,300,5879,16,192,110,9,0.0105,17,15,10,0.0134,26444
471,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,9,FALSE,1,289,289,5879,16,129,123,8,0.0159,14,13,8,0.0107,26444
472,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,10,FALSE,1,287,287,5879,16,129,123,8,0.0159,14,13,8,0.0107,26444
473,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,11,FALSE,1,300,300,5879,15,155,132,9,0.0174,15,14,9,0.0142,26444
474,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,12,FALSE,1,294,294,5879,16,165,136,11,0.0175,14,13,9,0.0129,26444
475,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,13,FALSE,1,300,300,5879,16,175,152,11,0.0176,14,14,8,0.0166,26444
476,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,14,FALSE,1,290,290,5879,16,159,137,10,0.0177,15,15,7,0.017,26444
477,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,1,FALSE,1,290,290,5879,16,154,68,10,0.0051,10,8,9,0.0228,26444
478,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,2,FALSE,1,278,278,5879,17,206,76,9,0.0045,8,5,8,0.014,26444
479,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,3,FALSE,1,266,266,5879,17,216,86,10,0.0061,7,4,7,0.0134,26444
47,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,5,FALSE,1,298,298,5879,16,164,95,11,0.0158,10,7,7,0.0301,26444
480,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,4,FALSE,1,290,290,5879,15.5,216,83,12,0.0051,8,5,8,0.0107,26444
481,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,5,FALSE,1,285,285,5879,16,229,89,12,0.0054,9,6,8,0.011,26444
482,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,6,FALSE,1,288,288,5879,16,203,73,9,0.0038,5,2,5,0.0083,26444
483,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,7,FALSE,1,284,284,5879,16,171,72,11,0.0088,6,4,5,0.0173,26444
484,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,8,FALSE,1,278,278,5879,17,124,63,8,0.0084,7,6,5,0.0258,26444
485,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,9,FALSE,1,290,290,5879,16,194,69,9,0.0042,10,7,9,0.0193,26444
486,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,10,FALSE,1,289,289,5879,16,157,67,9,0.0064,9,6,8,0.0197,26444
487,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,11,FALSE,1,289,289,5879,16,159,94,15,0.0126,10,8,9,0.0167,26444
488,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,12,FALSE,1,286,286,5879,16,172,80,12,0.0088,9,6,8,0.018,26444
489,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,13,FALSE,1,281,281,5879,16,182,74,13,0.0107,7,5,6,0.0194,26444
48,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,6,FALSE,1,287,287,5879,16,117,57,10,0.0145,13,9,10,0.0202,26444
490,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,14,FALSE,1,275,275,5879,17,182,84,12,0.011,11,9,9,0.0249,26444
491,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,283,283,5879,16,229,109,14,0.0158,7,4,7,0.0202,26444
492,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,295,295,5879,16,236,107,12,0.0112,10,7,7,0.0079,26444
493,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,297,297,5879,16,166,86,9,0.0115,4,2,4,0.0012,26444
494,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,290,290,5879,16,200,78,11,0.0147,6,3,6,0.0142,26444
495,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,274,274,5879,16,175,84,11,0.016,8,6,5,0.0107,26444
496,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,278,278,5879,16,181,86,11,0.0151,7,5,5,0.018,26444
497,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,293,293,5879,16,175,98,13,0.0137,4,2,4,0.012,26444
498,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,279,279,5879,16,145,97,15,0.0159,4,3,4,0.0191,26444
499,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,279,279,5879,16,167,103,16,0.0158,4,3,4,0.0194,26444
49,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,7,FALSE,1,283,283,5879,16,157,82,13,0.016,11,7,9,0.0174,26444
4,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,4,FALSE,1,270,270,5879,17,200,87,13,0.0056,11,9,9,0.0129,26444
500,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,284,284,5879,16,152,98,16,0.0178,4,3,4,0.0194,26444
501,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,275,275,5879,16,139,88,14,0.019,3,3,3,0.005,26444
502,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,288,288,5879,17,171,109,15,0.0127,8,7,5,0.0155,26444
503,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,281,281,5879,17,244,117,14,0.0117,8,4,7,0.0158,26444
504,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,287,287,5879,17,171,84,13,0.0133,10,7,6,0.0053,26444
505,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,1,FALSE,1,277,277,5879,16,227,157,20,0.0126,10,8,9,0.0154,26444
506,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,2,FALSE,1,277,277,5879,17,153,112,11,0.0078,9,8,7,0.0128,26444
507,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,3,FALSE,1,294,294,5879,16,177,120,13,0.0094,8,7,6,0.007,26444
508,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,4,FALSE,1,285,285,5879,16,295,114,17,0.0094,8,4,7,0.0109,26444
509,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,5,FALSE,1,274,274,5879,17,253,114,14,0.01,10,7,10,0.0223,26444
50,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,8,FALSE,1,298,298,5879,16,217,133,13,0.0139,11,8,8,0.0188,26444
510,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,6,FALSE,1,290,290,5879,16,278,126,17,0.0099,12,7,11,0.0173,26444
511,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,7,FALSE,1,306,306,5879,16,260,116,15,0.0094,18,10,15,0.014,26444
512,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,8,FALSE,1,297,297,5879,16,270,102,14,0.009,14,10,11,0.0207,26444
513,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,9,FALSE,1,282,282,5879,15,214,112,13,0.0112,13,8,10,0.0153,26444
514,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,10,FALSE,1,300,300,5879,15,194,104,10,0.0102,12,9,10,0.0212,26444
515,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,11,FALSE,1,298,298,5879,15,293,125,16,0.0084,13,8,12,0.0149,26444
516,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,12,FALSE,1,295,295,5879,16,324,144,16,0.0091,13,7,12,0.0098,26444
517,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,13,FALSE,1,288,288,5879,16,307,139,17,0.0089,17,12,12,0.0136,26444
518,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,14,FALSE,1,292,292,5879,15,279,122,14,0.0092,12,8,10,0.0133,26444
519,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,1,FALSE,1,280,280,5879,16,267,147,19,0.0108,18,13,9,0.0167,26444
51,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,9,FALSE,1,297,297,5879,15,194,105,14,0.0141,5,3,5,0.0266,26444
520,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,2,FALSE,1,270,270,5879,17,203,87,17,0.0079,21,16,11,0.0187,26444
521,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,3,FALSE,1,303,303,5879,15,264,108,16,0.0082,22,17,11,0.0157,26444
522,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,4,FALSE,1,288,288,5879,15,308,116,16,0.0091,25,18,14,0.0196,26444
523,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,5,FALSE,1,295,295,5879,16,302,124,18,0.01,21,15,11,0.0171,26444
524,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,6,FALSE,1,284,284,5879,15.5,259,108,13,0.008,20,15,12,0.0143,26444
525,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,7,FALSE,1,291,291,5879,16,288,106,16,0.0098,20,15,9,0.0166,26444
526,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,8,FALSE,1,291,291,5879,16,293,117,18,0.0097,26,20,15,0.0195,26444
527,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,9,FALSE,1,272,272,5879,17,265,109,16,0.0104,23,20,12,0.0161,26444
528,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,10,FALSE,1,282,282,5879,17,290,119,13,0.0099,18,14,11,0.0184,26444
529,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,11,FALSE,1,286,286,5879,16,263,114,15,0.0111,21,17,12,0.0218,26444
52,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,10,FALSE,1,299,299,5879,15,154,91,15,0.0158,6,4,6,0.0261,26444
530,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,12,FALSE,1,271,271,5879,16,276,126,15,0.0119,19,15,11,0.0171,26444
531,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,13,FALSE,1,294,294,5879,15.5,244,111,12,0.0111,15,12,10,0.0144,26444
532,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,14,FALSE,1,281,281,5879,16,267,111,13,0.0135,20,16,11,0.0177,26444
533,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,1,FALSE,1,304,304,5879,16,230,85,12,0.0081,22,18,14,0.0171,26444
534,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,2,FALSE,1,307,307,5879,16,263,78,16,0.0101,16,11,12,0.0168,26444
535,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,3,FALSE,1,298,298,5879,15,230,92,15,0.0082,22,19,12,0.0189,26444
536,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,4,FALSE,1,299,299,5879,16,223,97,16,0.0092,17,12,13,0.0192,26444
537,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,5,FALSE,1,306,306,5879,16,282,132,18,0.0112,20,15,11,0.0119,26444
538,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,6,FALSE,1,297,297,5879,16,261,104,15,0.0093,24,18,14,0.0125,26444
539,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,7,FALSE,1,283,283,5879,17,217,91,12,0.0113,19,16,11,0.0132,26444
53,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,11,FALSE,1,300,300,5879,16,138,81,13,0.012,7,4,7,0.0254,26444
540,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,8,FALSE,1,302,302,5879,15,265,128,17,0.0129,20,17,11,0.0185,26444
541,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,9,FALSE,1,283,283,5879,16,204,92,14,0.009,20,15,11,0.0153,26444
542,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,10,FALSE,1,303,303,5879,16,239,90,17,0.0108,20,16,11,0.0152,26444
543,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,11,FALSE,1,297,297,5879,16,218,96,14,0.0065,23,19,11,0.0166,26444
544,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,12,FALSE,1,297,297,5879,16,235,100,16,0.0079,21,19,12,0.0174,26444
545,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,13,FALSE,1,299,299,5879,16,214,91,15,0.0082,23,19,13,0.0195,26444
546,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,14,FALSE,1,300,300,5879,15.5,213,82,13,0.0061,24,20,13,0.0164,26444
547,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,1,FALSE,1,287,287,5879,16,230,73,13,0.0089,19,14,9,0.0134,26444
548,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,2,FALSE,1,292,292,5879,16,291,161,18,0.0093,30,18,15,0.0166,26444
549,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,3,FALSE,1,299,299,5879,16,297,139,12,0.0103,19,13,14,0.0227,26444
54,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,12,FALSE,1,295,295,5879,16,181,89,12,0.0104,6,4,5,0.025,26444
550,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,4,FALSE,1,285,285,5879,17,208,94,12,0.007,16,11,13,0.0219,26444
551,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,5,FALSE,1,293,293,5879,16,212,96,13,0.0076,22,14,11,0.0181,26444
552,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,6,FALSE,1,296,296,5879,16,248,119,14,0.0085,22,17,10,0.0264,26444
553,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,7,FALSE,1,301,301,5879,16,298,158,17,0.0097,11,7,9,0.0146,26444
554,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,8,FALSE,1,292,292,5879,16,304,145,16,0.0091,24,14,14,0.0211,26444
555,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,9,FALSE,1,295,295,5879,15,192,107,16,0.0072,15,12,8,0.0215,26444
556,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,10,FALSE,1,293,293,5879,17,179,83,15,0.0084,20,15,11,0.0195,26444
557,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,11,FALSE,1,295,295,5879,16,215,79,16,0.0082,18,13,12,0.016,26444
558,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,12,FALSE,1,290,290,5879,16,206,76,15,0.0065,16,12,11,0.0158,26444
559,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,13,FALSE,1,302,302,5879,15,189,82,14,0.0081,12,7,10,0.0176,26444
55,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,13,FALSE,1,288,288,5879,16,152,93,16,0.0112,3,2,3,0.0169,26444
560,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,14,FALSE,1,294,294,5879,16,196,79,16,0.0083,17,12,10,0.024,26444
561,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,1,FALSE,1,298,298,5879,16,176,80,10,0.008,11,8,7,0.0078,26444
562,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,2,FALSE,1,291,291,5879,16,185,78,11,0.0075,12,8,8,0.0101,26444
563,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,3,FALSE,1,303,303,5879,16,210,81,13,0.0083,18,13,12,0.0179,26444
564,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,4,FALSE,1,294,294,5879,16,220,84,13,0.0093,14,10,9,0.0086,26444
565,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,5,FALSE,1,281,281,5879,17,210,72,13,0.0085,19,14,12,0.0125,26444
566,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,6,FALSE,1,284,284,5879,17,224,90,15,0.0077,13,8,12,0.009,26444
567,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,7,FALSE,1,283,283,5879,17,212,85,13,0.0083,14,10,10,0.0117,26444
568,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,8,FALSE,1,287,287,5879,16,235,100,12,0.0089,18,14,11,0.0118,26444
569,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,9,FALSE,1,291,291,5879,15,238,88,14,0.0082,17,12,12,0.0128,26444
56,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,14,FALSE,1,297,297,5879,16,161,105,17,0.0193,7,6,5,0.0291,26444
570,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,10,FALSE,1,281,281,5879,15,226,94,17,0.0083,14,10,9,0.0105,26444
571,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,11,FALSE,1,294,294,5879,16,197,66,12,0.0067,20,15,14,0.0116,26444
572,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,12,FALSE,1,273,273,5879,17,153,103,12,0.0097,17,14,11,0.0165,26444
573,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,13,FALSE,1,281,281,5879,17,184,122,15,0.0119,12,10,8,0.0213,26444
574,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,14,FALSE,1,285,285,5879,15,209,88,14,0.0096,12,8,8,0.0148,26444
575,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,1,FALSE,1,279,279,5879,16,204,78,10,0.0077,15,13,8,0.0181,26444
576,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,2,FALSE,1,297,297,5879,16,196,87,11,0.0089,16,13,9,0.0194,26444
577,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,3,FALSE,1,283,283,5879,16,223,115,13,0.0109,19,14,11,0.0205,26444
578,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,4,FALSE,1,299,299,5879,15,215,87,10,0.0117,17,12,10,0.0191,26444
579,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,5,FALSE,1,290,290,5879,16,193,88,11,0.0117,15,12,9,0.0168,26444
57,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,1,FALSE,1,296,296,5879,16,211,112,14,0.0082,11,9,10,0.0313,26444
580,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,6,FALSE,1,282,282,5879,17,227,121,13,0.0108,19,13,9,0.0241,26444
581,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,7,FALSE,1,300,300,5879,15,175,101,13,0.0133,22,18,10,0.0274,26444
582,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,8,FALSE,1,298,298,5879,16,221,92,12,0.0094,17,14,10,0.0228,26444
583,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,9,FALSE,1,307,307,5879,15,200,120,13,0.0103,15,14,8,0.0244,26444
584,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,10,FALSE,1,307,307,5879,16,192,85,11,0.0098,24,21,15,0.0248,26444
585,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,11,FALSE,1,293,293,5879,16,204,100,14,0.0127,25,22,16,0.0285,26444
586,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,12,FALSE,1,279,279,5879,17,242,127,16,0.0109,18,13,14,0.0273,26444
587,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,13,FALSE,1,278,278,5879,17,233,98,17,0.0097,22,18,14,0.0262,26444
588,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,14,FALSE,1,280,280,5879,16,183,104,11,0.0146,12,8,10,0.0243,26444
