id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval
527,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,9,FALSE,1,794,794,16206,16,999,760,61,0.0126,132,92,45,0.0186,42248,11585082.05,863.91,299,170,46,0.0071
528,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,10,FALSE,1,800,800,16206,16,977,759,50,0.0125,130,79,45,0.0168,42248,9653925.10,743.50,328,178,41,0.01
529,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,11,FALSE,1,803,803,16206,16,1056,826,57,0.0139,128,82,49,0.018,42248,8138897.29,646.24,330,186,45,0.0088
52,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,10,FALSE,1,791,791,16203,16,1431,993,68,0.0153,116,77,40,0.0173,42248,17977164.23,1047.48,395,254,55,0.0131
530,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,12,FALSE,1,794,794,16206,17,995,750,56,0.0134,127,92,47,0.0201,42248,6931297.67,566.51,362,195,38,0.0104
531,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,13,FALSE,1,781,781,16206,16,874,648,59,0.0136,115,73,42,0.0173,42248,5955456.75,500.32,364,207,41,0.0111
532,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,14,FALSE,1,797,797,16206,16,1125,879,56,0.0129,115,79,42,0.0174,42248,5157386.70,444.75,318,194,41,0.0095
533,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,1,FALSE,1,787,787,16206,16,718,624,48,0.0135,70,48,27,0.0162,42248,131566027.13,6992.42,333,214,39,0.0114
534,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,2,FALSE,1,790,790,16206,16,700,638,45,0.014,84,61,32,0.0182,42248,78269357.81,4348.40,282,190,30,0.0094
535,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,3,FALSE,1,797,797,16206,17,690,639,50,0.0151,84,66,32,0.0207,42248,51620528.66,3001.61,286,185,28,0.0101
536,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,4,FALSE,1,808,808,16206,16,747,591,53,0.0154,70,57,29,0.0201,42248,36404621.03,2210.96,345,208,37,0.0119
537,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,5,FALSE,1,801,801,16206,16,664,609,54,0.0143,82,63,31,0.0223,42248,26900718.96,1701.85,303,199,35,0.0117
538,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,6,FALSE,1,778,778,16206,16,628,534,55,0.0145,80,64,31,0.0189,42248,20574929.56,1352.45,280,195,33,0.0104
539,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,7,FALSE,1,786,786,16206,16,662,598,50,0.0155,73,58,30,0.0169,42248,16161762.55,1101.27,287,212,39,0.0119
53,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,11,FALSE,1,799,799,16203,16,1574,1055,71,0.0137,114,75,45,0.0212,42248,14449656.72,843.44,461,277,52,0.0114
540,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,8,FALSE,1,794,794,16206,16,803,662,57,0.0155,69,53,32,0.0201,42248,12969463.97,914.21,309,218,41,0.0144
541,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,9,FALSE,1,820,820,16206,15,609,480,49,0.0158,119,87,37,0.022,42248,10592766.75,770.96,313,219,36,0.0153
542,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,10,FALSE,1,807,807,16206,16,629,485,55,0.0148,67,57,28,0.0179,42248,8781008.93,658.74,274,204,33,0.0126
543,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,11,FALSE,1,829,829,16206,16,762,607,59,0.0148,70,58,28,0.0178,42248,7372285.99,569.16,301,208,38,0.0126
544,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,12,FALSE,1,815,815,16206,16,596,524,50,0.013,77,63,36,0.0185,42248,6258258.95,496.48,244,180,36,0.0121
545,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,13,FALSE,1,804,804,16206,16,598,538,42,0.011,82,61,33,0.0176,42248,5364268.43,436.71,262,191,33,0.0094
546,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,14,FALSE,1,801,801,16206,16,669,530,49,0.0138,72,58,30,0.0163,42248,4637566.69,386.95,307,211,36,0.0135
547,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,1,FALSE,1,771,771,16206,17,1357,908,78,0.0133,153,101,49,0.0172,42248,131814046.74,6974.42,395,261,51,0.0125
548,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,2,FALSE,1,798,798,16206,17,1206,847,74,0.0133,95,63,42,0.0184,42248,78832921.82,4453.55,329,228,38,0.0115
549,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,3,FALSE,1,804,804,16206,16,1389,934,76,0.0119,117,78,49,0.019,42248,52362586.83,3173.21,403,274,45,0.0092
54,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,12,FALSE,1,796,796,16203,16,1564,1009,70,0.0133,108,77,43,0.0163,42248,11666803.79,681.83,474,281,51,0.0114
550,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,4,FALSE,1,791,791,16206,17,1069,658,77,0.013,77,46,42,0.0141,42248,36902710.40,2385.21,334,187,41,0.0084
551,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,5,FALSE,1,775,775,16206,17,1293,804,79,0.013,119,78,46,0.0145,42248,26931633.91,1845.39,452,272,53,0.0109
552,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,6,FALSE,1,788,788,16206,16.5,1557,1034,91,0.0132,124,82,49,0.0164,42248,20109421.45,1454.13,478,299,56,0.0125
553,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,7,FALSE,1,804,804,16206,16,1214,767,87,0.0148,96,69,50,0.0131,42248,15270849.73,1161.41,475,284,56,0.0106
554,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,8,FALSE,1,825,825,16206,16,1352,912,87,0.0143,94,66,37,0.0143,42248,11756703.75,937.94,553,349,63,0.0149
555,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,9,FALSE,1,792,792,16206,17,1203,791,79,0.0139,92,64,40,0.0112,42248,9159622.05,764.77,419,261,48,0.0081
556,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,10,FALSE,1,810,810,16206,16,1209,849,75,0.0125,100,67,47,0.013,42248,7213142.68,628.96,436,270,48,0.0083
557,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,11,FALSE,1,802,802,16206,16,1118,790,81,0.0141,111,73,42,0.0145,42248,5736488.88,521.34,438,257,52,0.0115
558,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,12,FALSE,1,800,800,16206,16,1194,774,70,0.0141,100,67,45,0.0103,42248,4603961.49,435.24,417,269,50,0.0098
559,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,13,FALSE,1,801,801,16206,16,1406,907,81,0.0137,126,83,44,0.0117,42248,3726576.05,365.77,478,270,54,0.0122
55,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,13,FALSE,1,805,805,16203,16,1513,1066,73,0.0139,128,81,53,0.0194,42248,9459926.61,553.23,434,271,57,0.011
560,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,14,FALSE,1,821,821,16206,16,1527,973,78,0.0136,82,50,34,0.0118,42248,3040435.85,309.27,415,237,53,0.011
561,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,1,FALSE,1,814,814,16206,16,734,470,46,0.0115,95,71,34,0.0209,42248,131528993.00,6948.49,309,135,41,0.009
562,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,2,FALSE,1,810,810,16206,16,664,415,47,0.0121,82,65,28,0.0228,42248,85028336.84,4745.87,283,131,39,0.0096
563,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,3,FALSE,1,817,817,16206,16,749,506,53,0.0128,103,73,34,0.025,42248,61799736.25,3628.92,303,145,41,0.0104
564,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,4,FALSE,1,790,790,16206,16,758,489,58,0.0115,107,76,34,0.0158,42248,47820211.17,2935.25,344,189,43,0.0097
565,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,5,FALSE,1,799,799,16206,16,710,471,51,0.0125,96,72,35,0.0209,42248,38457136.53,2455.17,313,180,38,0.0074
566,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,6,FALSE,1,803,803,16206,16,796,552,56,0.0126,72,50,29,0.0118,42248,31754615.37,2100.54,380,218,48,0.0093
567,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,7,FALSE,1,789,789,16206,16,763,497,55,0.0111,106,83,36,0.0263,42248,26736641.76,1827.03,287,143,41,0.0083
568,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,8,FALSE,1,800,800,16206,16,779,498,57,0.012,76,53,33,0.0152,42248,22856303.79,1609.48,331,185,42,0.0081
569,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,9,FALSE,1,799,799,16206,16,649,474,47,0.0122,107,81,39,0.0257,42248,19780804.42,1432.36,253,162,44,0.0113
56,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,14,FALSE,1,773,773,16203,17,1455,1079,63,0.0127,108,79,47,0.0189,42248,7701215.19,450.43,346,222,48,0.0086
570,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,10,FALSE,1,824,824,16206,16,549,372,50,0.012,101,80,37,0.0235,42248,17295022.12,1285.49,264,146,42,0.014
571,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,11,FALSE,1,800,800,16206,16,597,450,53,0.0121,109,87,41,0.0242,42248,15253385.82,1161.87,245,161,41,0.0114
572,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,12,FALSE,1,790,790,16206,16,605,429,58,0.0113,119,88,42,0.0262,42248,13553795.64,1056.52,297,155,42,0.0092
573,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,13,FALSE,1,780,780,16206,16,672,469,55,0.0113,71,49,41,0.0184,42248,12122545.76,965.79,294,161,43,0.01
574,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,14,FALSE,1,814,814,16206,16,668,448,54,0.0117,79,54,41,0.0181,42248,10905146.54,886.94,275,141,42,0.0085
575,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,1,FALSE,1,786,786,16206,16,394,329,34,0.0108,73,53,20,0.0135,42248,131629058.86,6949.71,296,183,34,0.0118
576,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,2,FALSE,1,799,799,16206,16,483,400,38,0.0107,47,38,22,0.0213,42248,81611023.42,4519.36,226,148,30,0.0121
577,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,3,FALSE,1,769,769,16206,16,522,462,42,0.0113,49,38,23,0.0204,42248,56606494.14,3289.07,259,153,35,0.0115
578,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,4,FALSE,1,799,799,16206,16,531,470,41,0.0155,44,39,21,0.0194,42248,41922948.96,2546.55,208,126,29,0.0118
579,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,5,FALSE,1,799,799,16206,16,448,395,36,0.0126,58,43,25,0.0171,42248,32392998.58,2049.52,216,126,31,0.0128
57,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,1,FALSE,1,812,812,16206,16,1119,712,63,0.0124,99,76,45,0.0155,42248,180105824.16,10177.93,326,167,52,0.0113
580,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,6,FALSE,1,763,763,16206,17,573,455,41,0.0131,53,40,29,0.0167,42248,25787152.90,1694.01,275,156,37,0.0112
581,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,7,FALSE,1,790,790,16206,16,672,507,45,0.0125,59,48,31,0.0189,42248,20992760.40,1427.88,242,137,39,0.0097
582,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,8,FALSE,1,777,777,16206,16,642,485,40,0.0124,70,55,32,0.0181,42248,17392977.88,1221.95,290,173,39,0.0122
583,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,9,FALSE,1,803,803,16206,16,629,487,39,0.0125,54,41,30,0.0199,42248,14618339.18,1058.52,239,136,36,0.0112
584,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,10,FALSE,1,782,782,16206,16,583,444,42,0.0111,67,43,31,0.0191,42248,12434279.69,926.20,304,178,34,0.0121
585,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,11,FALSE,1,804,804,16206,16,537,398,39,0.0131,51,39,29,0.0159,42248,10685023.69,817.32,295,172,38,0.0127
586,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,12,FALSE,1,796,796,16206,16,565,440,42,0.0114,52,38,29,0.0146,42248,9263356.38,726.51,266,172,40,0.0132
587,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,13,FALSE,1,773,773,16206,17,632,493,42,0.0119,67,52,29,0.0174,42248,8093309.18,649.89,310,187,37,0.0162
588,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,14,FALSE,1,812,812,16206,16,606,468,40,0.0106,56,40,33,0.0191,42248,7119736.62,584.61,313,172,40,0.0138
589,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,1,FALSE,1,808,808,16206,16,570,418,39,0.0113,39,30,28,0.013,42248,131678576.94,6942.84,256,166,28,0.0126
58,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,2,FALSE,1,804,804,16206,16,1196,837,61,0.0131,98,71,42,0.0163,42248,134177871.49,8121.81,355,213,52,0.0135
590,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,2,FALSE,1,811,811,16206,16,533,419,40,0.0111,45,31,23,0.0184,42248,80381385.90,4418.20,262,157,32,0.0134
591,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,3,FALSE,1,794,794,16206,16,545,425,43,0.0117,47,38,32,0.0256,42248,54729393.82,3139.37,249,135,31,0.015
592,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,4,FALSE,1,782,782,16206,16,446,339,32,0.0117,54,44,28,0.028,42248,39818111.30,2376.66,221,108,23,0.0114
593,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,5,FALSE,1,780,780,16206,16,533,440,36,0.0122,58,48,28,0.0236,42248,30271915.97,1873.90,184,115,25,0.0123
594,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,6,FALSE,1,801,801,16206,16,516,403,42,0.0119,69,56,29,0.0258,42248,23749823.86,1520.05,231,132,31,0.0116
595,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,7,FALSE,1,803,803,16206,16,495,376,35,0.0112,63,55,25,0.0256,42248,19083099.45,1259.39,240,157,33,0.0139
596,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,8,FALSE,1,809,809,16206,16,496,393,36,0.0142,38,28,23,0.0215,42248,15626607.01,1060.81,232,137,28,0.0129
597,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,9,FALSE,1,812,812,16206,16,469,361,38,0.0149,39,32,23,0.0219,42248,12996552.52,905.57,253,157,30,0.0136
598,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,10,FALSE,1,796,796,16206,17,474,404,34,0.0153,44,34,23,0.0268,42248,10951248.82,781.68,178,112,23,0.0152
599,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,11,FALSE,1,796,796,16206,16,534,448,36,0.0146,37,32,22,0.0232,42248,9331609.22,681.12,212,142,32,0.0135
59,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,3,FALSE,1,794,794,16206,16,1400,923,56,0.0121,99,76,43,0.0148,42248,105285783.55,6727.09,358,231,55,0.0117
5,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,5,FALSE,1,802,802,16203,16,1078,759,65,0.014,104,74,41,0.0133,42248,75237066.78,5272.77,419,255,48,0.0133
600,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,12,FALSE,1,816,816,16206,16,566,468,42,0.0136,61,52,29,0.0284,42248,8029152.96,598.34,275,160,32,0.0131
601,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,13,FALSE,1,820,820,16206,15,399,312,30,0.0136,43,37,26,0.0237,42248,6967740.59,529.36,246,144,30,0.0121
602,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,14,FALSE,1,800,800,16206,16,380,307,33,0.0133,47,41,27,0.0245,42248,6092627.11,471.28,235,142,28,0.0126
603,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,763,763,16206,17,1096,814,59,0.012,121,75,44,0.0151,42248,134144861.92,7084.13,305,194,51,0.0091
604,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,805,805,16206,16,967,676,61,0.0122,112,73,43,0.0145,42248,87446277.26,4910.27,354,214,51,0.011
605,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,794,794,16206,16,971,660,61,0.0131,120,75,41,0.0139,42248,64197271.28,3817.48,346,182,52,0.0092
606,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,823,823,16206,16,948,657,60,0.012,119,77,46,0.0168,42248,49671674.68,3100.60,368,225,48,0.01
607,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,806,806,16206,16,1100,681,64,0.0112,112,75,47,0.0162,42248,39428146.97,2568.93,361,213,46,0.0094
608,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,803,803,16206,16,1053,734,62,0.013,75,57,32,0.0143,42248,31777635.28,2153.94,280,204,47,0.0127
609,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,786,786,16206,16,1019,722,55,0.0112,102,68,35,0.0125,42248,25897456.70,1822.20,364,233,54,0.0142
60,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,4,FALSE,1,805,805,16206,16,1341,942,62,0.013,88,69,46,0.016,42248,85569327.08,5715.17,299,175,54,0.0128
610,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,803,803,16206,16,907,583,60,0.0116,90,66,33,0.016,42248,21300974.19,1553.25,329,222,52,0.0123
611,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,9,FALSE,1,811,811,16206,16,957,649,59,0.0118,90,65,41,0.0131,42248,17664531.92,1332.95,367,243,57,0.0116
612,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,10,FALSE,1,816,816,16206,16,1022,710,69,0.0117,97,63,37,0.0135,42248,14759162.19,1150.93,380,265,57,0.0109
613,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,11,FALSE,1,808,808,16206,16,917,625,67,0.0132,91,65,28,0.0169,42248,12417538.47,999.38,325,219,47,0.0105
614,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,12,FALSE,1,783,783,16206,17,953,685,73,0.0122,101,65,33,0.0171,42248,10515045.64,872.28,325,212,48,0.0111
615,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,13,FALSE,1,803,803,16206,16,925,608,57,0.0108,85,56,35,0.0144,42248,8957673.80,764.98,387,222,53,0.0142
616,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor-dist,14,FALSE,1,798,798,16206,16,1038,733,69,0.0125,129,92,36,0.0183,42248,7673776.79,673.84,316,202,47,0.0091
617,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,1,FALSE,1,803,803,16206,16,714,584,55,0.0111,82,65,40,0.02,42248,131510909.03,6962.27,338,228,52,0.0106
618,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,2,FALSE,1,810,810,16206,16,683,545,55,0.015,89,73,38,0.018,42248,83138798.63,4655.93,367,231,55,0.0137
619,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,3,FALSE,1,797,797,16206,17,654,518,59,0.0137,84,66,34,0.022,42248,58974493.13,3485.88,355,240,48,0.01
61,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,5,FALSE,1,805,805,16206,16,1439,962,57,0.0122,96,76,39,0.0156,42248,71331358.63,4946.19,345,228,52,0.0119
620,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,4,FALSE,1,807,807,16206,16,746,587,48,0.0134,95,70,37,0.0178,42248,44639411.77,2767.82,310,219,44,0.0096
621,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,5,FALSE,1,818,818,16206,16,722,597,49,0.0123,66,50,31,0.0163,42248,35210560.46,2277.74,347,218,48,0.0129
622,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,6,FALSE,1,783,783,16206,16,618,498,45,0.0105,80,61,32,0.0175,42248,28581843.40,1920.64,289,200,45,0.0118
623,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,7,FALSE,1,808,808,16206,16,744,586,57,0.011,97,66,41,0.0173,42248,23702278.77,1648.74,323,202,35,0.0072
624,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,8,FALSE,1,795,795,16206,16,693,557,60,0.012,94,68,47,0.0171,42248,19987005.89,1435.08,330,206,45,0.0118
625,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,9,FALSE,1,820,820,16206,16,918,731,50,0.0113,104,78,46,0.0191,42248,17083756.47,1263.10,367,246,44,0.0126
626,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,10,FALSE,1,834,834,16206,16,816,624,48,0.0123,100,73,42,0.0178,42248,14767441.78,1122.02,351,223,43,0.0123
627,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,11,FALSE,1,783,783,16206,16,803,619,48,0.0118,79,61,39,0.0168,42248,12887550.06,1004.48,403,238,50,0.0126
628,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,12,FALSE,1,790,790,16206,16,898,680,60,0.0111,90,66,38,0.0209,42248,11339751.23,905.27,348,213,44,0.0088
629,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,13,FALSE,1,808,808,16206,16,871,662,57,0.0117,87,65,35,0.0204,42248,10049582.17,820.61,333,226,47,0.0101
62,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,6,FALSE,1,796,796,16206,16,1495,1020,59,0.0131,89,65,37,0.0184,42248,60617108.95,4341.77,324,217,49,0.0132
630,signed,1,FALSE,TRUE,FALSE,TRUE,combat,cor,14,FALSE,1,779,779,16206,16,806,615,55,0.012,81,66,35,0.0181,42248,8962589.96,747.66,326,200,43,0.0091
631,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,1,FALSE,1,821,821,16206,16,797,624,51,0.0156,94,72,38,0.0193,42248,131613334.77,6965.24,337,184,42,0.0097
632,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,2,FALSE,1,791,791,16206,16,857,623,58,0.0155,89,72,44,0.0172,42248,79843145.77,4433.38,315,194,46,0.0131
633,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,3,FALSE,1,805,805,16206,16,799,633,54,0.0172,102,79,41,0.0159,42248,53957778.55,3147.61,368,219,52,0.0148
634,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,4,FALSE,1,812,812,16206,16,687,509,57,0.0131,90,72,36,0.02,42248,38966690.71,2380.88,335,217,49,0.0132
635,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,5,FALSE,1,819,819,16206,16,667,513,57,0.0137,101,73,38,0.021,42248,29417375.36,1876.32,323,205,54,0.0124
636,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,6,FALSE,1,800,800,16206,16,706,539,57,0.0147,83,61,36,0.021,42248,22927217.02,1522.02,331,205,50,0.0122
637,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,7,FALSE,1,788,788,16206,16,715,539,59,0.0132,78,58,40,0.0167,42248,18306640.65,1261.58,337,213,50,0.0134
638,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,8,FALSE,1,777,777,16206,16,729,566,61,0.0136,60,55,35,0.0217,42248,14900389.51,1063.53,281,183,42,0.0108
639,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,9,FALSE,1,806,806,16206,16,727,529,57,0.0154,72,58,40,0.0218,42248,12319917.43,908.93,357,220,52,0.0123
63,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,7,FALSE,1,791,791,16206,16,1387,969,65,0.0141,87,73,37,0.0159,42248,52298245.79,3854.34,349,223,56,0.0126
640,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,10,FALSE,1,791,791,16206,16,726,602,43,0.014,95,72,39,0.0202,42248,10321450.15,785.67,340,222,49,0.0145
641,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,11,FALSE,1,779,779,16206,16,797,624,48,0.0137,66,47,35,0.0179,42248,8745124.49,685.69,301,167,44,0.0088
642,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,12,FALSE,1,801,801,16206,16,954,781,52,0.0146,73,58,35,0.0167,42248,7482314.92,603.40,320,197,47,0.0084
643,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,13,FALSE,1,786,786,16206,16,862,665,47,0.0157,87,62,36,0.0198,42248,6457028.31,534.82,346,207,42,0.0102
644,signed,1,FALSE,TRUE,FALSE,TRUE,combat,bicor,14,FALSE,1,806,806,16206,15,710,494,54,0.0125,73,56,37,0.0188,42248,5614786.97,477.05,325,200,48,0.0096
645,signed,1,FALSE,TRUE,FALSE,TRUE,combat,spearman,1,FALSE,1,780,780,16206,17,563,429,37,0.0107,79,63,30,0.0211,42248,131679658.05,6955.90,258,168,31,0.0119
646,signed,1,FALSE,TRUE,FALSE,TRUE,combat,spearman,2,FALSE,1,800,800,16206,16,614,478,43,0.0113,58,52,25,0.0237,42248,78786098.40,4338.09,257,154,36,0.0115
647,signed,1,FALSE,TRUE,FALSE,TRUE,combat,spearman,3,FALSE,1,806,806,16206,16,632,497,48,0.0112,57,43,24,0.019,42248,52332759.78,3010.21,255,137,33,0.0099
648,signed,1,FALSE,TRUE,FALSE,TRUE,combat,spearman,4,FALSE,1,807,807,16206,16,601,441,42,0.0127,58,46,28,0.0181,42248,37168199.99,2229.49,264,168,33,0.0112
649,signed,1,FALSE,TRUE,FALSE,TRUE,combat,spearman,5,FALSE,1,801,801,16206,16,655,503,40,0.0118,46,37,26,0.0215,42248,27643428.54,1724.80,273,169,35,0.013
64,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,8,FALSE,1,788,788,16206,16,1352,928,72,0.0137,89,71,42,0.017,42248,45678361.21,3453.25,328,209,56,0.0128
650,signed,1,FALSE,TRUE,FALSE,TRUE,combat,spearman,6,FALSE,1,827,827,16206,15,638,478,47,0.0119,79,64,28,0.0198,42248,21265767.76,1376.77,330,222,37,0.0162
651,signed,1,FALSE,TRUE,FALSE,TRUE,combat,spearman,7,FALSE,1,827,827,16206,16,642,491,58,0.0136,58,43,32,0.02,42248,16790512.68,1125.35,278,177,35,0.0135
