id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
1000,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,6,FALSE,1,493,493,29219,30,2912,1688,22,0.0092,11457.8611445614,65,50,24,0.016,167.772293620578,55119,75982368.16,29626.54,660,472,24,0.011,2224.78553176892,280,203,10,0.0117,934.226946390312
1001,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,7,FALSE,1,484,484,29219,31,2708,1458,23,0.0091,10750.514712412,52,40,18,0.0163,138.707856243793,55119,58637676.43,22708.05,906,613,30,0.013,2546.9944652517,351,269,13,0.0183,774.721821347089
1002,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,8,FALSE,1,457,457,29219,32,3249,1980,23,0.0085,14272.1738837098,78,67,23,0.0159,194.694336765205,55119,45639875.08,17573.40,734,540,24,0.0129,2321.3869474831,422,249,16,0.0113,1425.21852792648
1003,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,9,FALSE,1,477,477,29219,30,3066,1788,29,0.0092,12530.9253685522,61,46,18,0.0139,174.53105420198,55119,35795221.02,13713.99,720,478,28,0.0105,2428.95248452739,346,273,12,0.011,1353.21706567157
1004,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,10,FALSE,1,483,483,29219,30,2822,1758,24,0.009,11754.3921828509,61,52,21,0.0149,181.989683697742,55119,28275627.63,10783.50,713,509,22,0.0109,2276.58123822006,290,213,12,0.0154,712.820366271423
1005,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,11,FALSE,1,441,441,29219,32,2441,1600,28,0.0104,9364.85860807173,73,59,16,0.0161,185.991934440264,55119,22489291.00,8538.71,578,453,22,0.0125,1777.11652176013,370,296,10,0.0132,1318.23682922215
1006,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,12,FALSE,1,450,450,29219,31,2412,1460,31,0.0109,9404.20356232525,65,49,19,0.02,153.166159269614,55119,18006023.89,6805.42,648,501,26,0.0143,2194.27998169056,326,285,13,0.0209,1040.13556156477
1007,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,13,FALSE,1,481,481,29219,31,2769,1631,32,0.0101,10405.2638624226,81,59,23,0.013,218.897500628659,55119,14509602.60,5457.19,877,658,32,0.0138,2701.2716202533,282,231,22,0.0175,734.978382272527
1008,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,14,FALSE,1,508,508,29219,31,2842,1617,37,0.0098,11456.2492108434,87,71,25,0.0159,238.474648911317,55119,11765583.71,4401.21,848,614,35,0.0116,2998.41313751255,329,219,21,0.017,815.214965407583
1009,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,1,FALSE,1,477,477,29109,38,2160,1764,37,0.009,9330.54822443229,86,74,26,0.0174,253.971508234579,55119,430715399.31,175014.22,648,511,31,0.0081,2903.56192784543,535,244,37,0.0189,1269.51361012177
100,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,520,520,29219,30,3061,2294,19,0.0089,13000.1058427591,111,95,17,0.015,371.933867487675,55119,398080050.80,188533.56,854,798,23,0.0121,3175.91881217689,354,257,9,0.0168,948.794474130552
1010,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,2,FALSE,1,471,471,29109,38,2189,1898,32,0.009,9773.73719353078,70,64,16,0.0123,241.348712019703,55119,242729525.37,115552.53,757,584,31,0.0111,3076.58530037784,399,237,32,0.019,937.673856764496
1011,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,3,FALSE,1,488,488,29109,35,2060,1766,32,0.0092,9274.02474175969,78,67,28,0.0127,252.324110313806,55119,147685538.48,84194.59,796,603,27,0.0091,3191.23541457517,452,279,31,0.02,1061.90079454992
1012,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,4,FALSE,1,457,457,29109,38,1926,1676,37,0.0083,8841.2230159832,61,56,19,0.0138,217.44146061713,55119,95558878.95,65152.89,733,610,32,0.0111,2917.67653742407,368,194,33,0.0176,851.318031603477
1013,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,5,FALSE,1,463,463,29109,37,2251,1823,38,0.0101,9574.26358153396,65,55,25,0.0119,227.7711737119,55119,65064450.99,52500.78,836,634,28,0.0127,3211.77387925136,564,240,32,0.0183,1252.08821381106
1014,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,6,FALSE,1,457,457,29109,39,1998,1626,40,0.0098,8624.91701310804,58,50,20,0.0127,193.135507718695,55119,46240363.93,43552.26,591,487,25,0.0089,2569.99719001473,588,270,35,0.0183,1312.1451710347
1015,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,7,FALSE,1,465,465,29109,41,2096,1632,43,0.0102,8573.75767308683,70,59,25,0.0151,222.91467477507,55119,34075571.00,36925.75,688,525,31,0.0099,2853.80994775523,543,280,39,0.0199,1265.82998113787
1016,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,8,FALSE,1,494,494,29109,37,2038,1549,45,0.0098,8554.40459217756,72,59,22,0.0162,228.199508415515,55119,25896827.26,31843.10,786,537,33,0.0116,3017.91357009729,434,221,36,0.0187,1019.98601826103
1017,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,9,FALSE,1,484,484,29109,38,2088,1668,36,0.0097,8780.03541117579,65,58,19,0.0123,215.844500869087,55119,20205142.23,27834.98,659,533,32,0.0088,2802.83969546529,554,265,38,0.0196,1196.9950462401
1018,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,10,FALSE,1,483,483,29109,37,2064,1598,37,0.0095,8862.99387889512,78,67,25,0.0179,230.950589863694,55119,16122826.74,24602.62,700,548,29,0.0122,2859.95693938377,437,203,32,0.0187,1020.91621525672
1019,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,11,FALSE,1,532,532,29109,36,2292,1756,42,0.0107,9283.77382245235,67,59,18,0.0121,240.25795959972,55119,13116053.28,21947.35,659,532,24,0.0085,2801.02722099353,492,214,29,0.0158,1216.32293886454
101,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,498,498,29219,30,3952,2882,16,0.0089,17137.4112059904,91,84,19,0.013,313.4931376473,55119,298248571.87,149439.58,830,797,24,0.012,3016.28847149865,655,474,12,0.0143,2049.44486294341
1020,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,12,FALSE,1,567,567,29109,33,2273,1727,50,0.0103,8959.72942959004,125,101,25,0.0183,313.084702854946,55119,10848987.96,19732.23,883,722,31,0.0119,3191.67693119055,511,232,39,0.02,1119.34661821658
1021,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,13,FALSE,1,616,616,29109,30,2041,1521,38,0.0096,8942.10048350839,66,58,21,0.0151,211.477380203065,55119,9103881.52,17859.96,696,539,32,0.0121,2981.01457422963,499,269,37,0.0194,1185.6996961495
1022,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,14,FALSE,1,640,640,29109,29,2076,1506,46,0.0095,8945.34264579128,62,51,23,0.0147,200.928266404377,55119,7735664.92,16259.61,731,565,33,0.0092,3150.30330683689,367,203,39,0.0211,806.662703781822
1023,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,1,FALSE,1,452,452,29109,34,2187,1755,35,0.0098,9275.54816367595,81,74,20,0.0141,256.342903948812,55119,430306465.25,173352.82,563,489,31,0.009,2593.02955238223,484,283,28,0.0181,1212.1990268247
1024,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,2,FALSE,1,453,453,29109,37,1948,1582,32,0.0098,8383.41325311076,69,58,20,0.0128,221.400014555931,55119,240532286.95,112151.15,586,468,35,0.0068,2603.56068734487,465,246,30,0.0173,1211.22276614817
1025,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,3,FALSE,1,441,441,29109,35,2037,1720,38,0.0096,8651.95845002703,63,59,16,0.0117,235.987737332139,55119,144546479.31,79965.92,566,482,31,0.0078,2702.29968250121,361,195,36,0.0213,791.899666129377
1026,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,4,FALSE,1,426,426,29109,39,2063,1694,37,0.0087,8963.96451753735,83,71,21,0.0133,269.479714382822,55119,92136173.91,60647.92,620,526,32,0.0089,2835.66270244567,437,194,35,0.018,1011.82069285138
1027,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,5,FALSE,1,438,438,29109,36,2003,1671,35,0.0093,8671.4123405761,67,63,18,0.012,233.049615397089,55119,61712422.81,48003.24,578,497,32,0.007,2651.7659059182,451,281,38,0.0226,912.185912656036
1028,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,6,FALSE,1,428,428,29109,37,1955,1608,36,0.0086,8683.62304809782,58,53,17,0.0117,204.57719433053,55119,43121287.60,39200.11,575,475,33,0.0082,2683.93313934559,446,203,30,0.0211,929.444251770938
1029,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,7,FALSE,1,436,436,29109,36,2054,1699,34,0.009,8723.66381654375,77,68,22,0.0098,263.261599805987,55119,31248102.42,32780.88,642,537,34,0.0088,2820.09364777318,439,223,37,0.0181,985.577606208671
102,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,490,490,29219,31,3339,2346,19,0.0095,14289.5736819301,104,88,19,0.0116,322.533647368751,55119,228543636.77,119536.21,697,601,23,0.0101,2751.12486685029,389,282,9,0.0173,915.756066663311
1030,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,8,FALSE,1,454,454,29109,38,1828,1598,31,0.0083,8318.77825829987,63,59,17,0.0089,234.511833487455,55119,23367717.03,27928.07,621,527,30,0.0091,2713.01524237242,380,219,33,0.0206,831.223388499846
1031,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,9,FALSE,1,492,492,29109,36,1988,1631,38,0.0083,9255.98721679109,72,63,21,0.013,257.967419744406,55119,17957101.70,24152.13,629,543,31,0.0102,2880.61195200781,430,230,34,0.0211,940.107418015493
1032,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,10,FALSE,1,524,524,29109,32.5,1985,1526,35,0.0087,8906.74463672604,83,70,24,0.0174,261.099197538871,55119,14128979.04,21144.16,687,591,28,0.0101,2893.57748482102,380,186,29,0.017,892.149296114612
1033,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,11,FALSE,1,559,559,29109,31,2101,1604,33,0.0101,8833.14848837208,60,54,17,0.0112,225.775864913143,55119,11347171.65,18700.80,578,470,25,0.0076,2795.82137170779,633,293,32,0.0192,1399.40155156959
1034,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,12,FALSE,1,589,589,29109,31,2088,1573,37,0.0092,8837.51459761087,77,64,26,0.0151,239.686823835124,55119,9276931.97,16683.25,685,499,36,0.007,3124.23686536348,521,248,34,0.0201,1179.85832538956
1035,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,13,FALSE,1,662,662,29109,28,1927,1600,32,0.0077,8962.91289942212,63,55,17,0.0111,237.550010239539,55119,7703060.97,14993.90,615,480,32,0.0076,3045.79777259632,309,205,30,0.0211,688.284956134067
1036,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,14,FALSE,1,740,740,29109,25,1844,1583,44,0.0098,8019.39019745657,66,61,20,0.0134,231.027385107296,55119,6483503.58,13562.29,692,537,37,0.0091,3101.21486649274,492,245,35,0.0212,1059.66781049409
1037,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,1,FALSE,1,451,451,29109,39,1902,1383,39,0.0096,7845.83951070889,64,54,21,0.0155,185.738551522371,55119,429722250.49,173595.89,615,446,32,0.0084,2509.80492799953,418,207,27,0.0195,978.254954911883
1038,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,2,FALSE,1,467,467,29109,38,1931,1347,39,0.0101,7664.11273313614,54,46,20,0.0162,151.418067118535,55119,239896269.00,112090.93,603,438,32,0.0086,2378.45923117754,428,255,39,0.017,1169.08830618622
1039,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,3,FALSE,1,445,445,29109,40,1941,1419,38,0.0095,8245.69054317491,51,41,18,0.0159,157.415577984945,55119,143975616.08,79719.88,581,416,28,0.0102,2372.71578996423,443,214,34,0.0187,982.951993711394
103,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,507,507,29219,29,2790,2434,18,0.0088,12775.1024356693,86,77,16,0.011,289.918974663238,55119,177408374.13,96197.91,829,770,17,0.0096,3117.90898990061,435,335,10,0.0155,1302.5375484012
1040,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,4,FALSE,1,445,445,29109,38,2037,1513,37,0.0111,8116.81771979342,62,53,20,0.0165,171.093065104669,55119,91644772.79,60286.19,586,393,35,0.0075,2293.56776617831,488,241,38,0.0193,1138.28190919766
1041,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,5,FALSE,1,444,444,29109,37,1843,1365,35,0.0092,7989.63576045423,50,43,22,0.0152,154.342602446026,55119,61294184.93,47561.08,594,425,30,0.0088,2448.13598508565,516,277,30,0.0193,1354.74486129469
1042,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,6,FALSE,1,445,445,29109,37,2063,1438,31,0.0104,8392.43306187143,56,46,18,0.0119,168.511977634676,55119,42765069.80,38697.62,550,397,23,0.007,2424.46261165273,343,190,33,0.0185,789.210105786002
1043,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,7,FALSE,1,479,479,29109,38,1770,1423,40,0.0094,7765.53408225647,77,67,26,0.018,213.988026863593,55119,30942006.85,32231.29,559,466,31,0.0079,2693.97851568351,516,232,28,0.0198,1128.6629935382
1044,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,8,FALSE,1,474,474,29109,37,1857,1325,35,0.0103,7779.46873672915,71,62,23,0.0171,211.189358974934,55119,23100823.10,27341.08,559,441,31,0.0096,2623.69827338314,505,249,33,0.0208,1108.10813552328
1045,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,9,FALSE,1,526,526,29109,36.5,1843,1335,38,0.0101,7848.99595320328,70,62,26,0.0126,228.492904822648,55119,17720221.25,23535.40,650,520,30,0.0084,2904.62714018001,434,238,29,0.0162,1036.99056999301
1046,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,10,FALSE,1,551,551,29109,34,1807,1311,39,0.0104,7706.04489053986,65,58,21,0.0141,215.255155419592,55119,13914822.96,20504.02,630,529,32,0.0123,2768.63390355223,489,241,39,0.0203,1082.8777944119
1047,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,11,FALSE,1,570,570,29109,35,1693,1211,42,0.0099,7441.68956452129,127,110,21,0.014,335.447427810987,55119,11150194.58,18042.57,666,549,38,0.0118,2823.14678689996,539,291,28,0.0197,1186.86263654664
1048,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,12,FALSE,1,625,625,29109,32,1775,1351,44,0.0106,7697.32694878227,83,70,31,0.0167,243.816152114107,55119,9093043.38,16011.48,642,532,39,0.0103,2723.50699297144,601,321,37,0.0214,1255.99697274622
1049,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,13,FALSE,1,686,686,29109,28.5,1728,1271,37,0.0096,7715.41941641064,82,70,30,0.0183,224.992727569942,55119,7529313.29,14312.48,671,531,38,0.01,2881.83770169359,546,272,42,0.0194,1223.36294812519
104,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,516,516,29219,28,3822,2682,16,0.0097,16330.6637907717,80,68,12,0.0132,232.416404997242,55119,138937519.70,77768.78,620,546,21,0.0112,2279.32661363596,638,440,12,0.0143,1723.2281330109
1050,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,778,778,29109,25,1987,1404,42,0.0106,8264.45069537143,110,89,35,0.0236,278.22472510651,55119,6317811.32,12874.55,692,575,40,0.013,2836.53043000241,409,223,46,0.0194,930.354131338578
1051,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,560,560,29109,35,3650,1629,61,0.0109,12679.1414123568,125,96,37,0.0116,328.130264822484,55119,428815154.45,174279.62,974,622,51,0.0121,3149.48667906189,388,193,41,0.0227,774.39645821694
1052,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,531,531,29109,34,3490,1665,64,0.0112,11955.2529261498,102,76,34,0.0128,269.610260403151,55119,249531064.85,111772.52,1001,695,56,0.0135,3012.36913821713,547,254,39,0.0248,1023.67811815998
1053,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,528,528,29109,34,2970,1314,60,0.0114,9851.02359978497,83,66,34,0.0119,228.190414911363,55119,159208668.68,78472.78,964,572,53,0.012,2902.11791875873,375,178,36,0.0189,809.68473176779
1054,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,516,516,29109,35,3365,1516,66,0.0111,11726.3003839972,66,53,31,0.0135,171.274401734243,55119,107585041.98,57894.05,916,570,50,0.0139,2821.78810936461,467,202,35,0.0221,907.280062732761
1055,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,539,539,29109,33,3686,1580,63,0.0119,12369.3122690568,91,68,38,0.0146,236.79015093288,55119,75415844.17,43981.64,940,588,52,0.0122,3060.49177392646,411,233,39,0.0172,1115.70702523344
1056,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,528,528,29109,34,3607,1538,60,0.0115,12471.8640401505,96,68,36,0.0137,253.662211995898,55119,54213635.68,34073.52,833,463,49,0.0098,2872.72308108119,454,231,33,0.0185,973.866957819565
1057,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,515,515,29109,36,3722,1574,63,0.0116,12767.2963108892,73,56,37,0.0145,195.714972157269,55119,39715491.69,26790.13,839,589,47,0.012,2738.77326381742,488,240,42,0.0195,1086.24160715956
1058,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,530,530,29109,32.5,3780,1613,69,0.0114,12924.683014801,90,69,35,0.0127,235.411169110774,55119,29544430.92,21320.95,1007,645,53,0.0123,3132.9737808906,497,237,41,0.0205,1020.0996349297
1059,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,529,529,29109,32,3056,1387,70,0.0111,10376.8541513438,90,70,39,0.0128,243.533685627312,55119,22270469.53,17148.08,767,468,50,0.0113,2685.96240969359,328,179,31,0.023,609.400688713303
105,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,493,493,29219,29,3218,2174,21,0.0104,12387.2276036864,114,86,16,0.0127,315.310789986683,55119,109571229.23,63103.79,582,450,21,0.0118,2055.38996919852,342,307,11,0.0144,1073.4563469559
1060,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,523,523,29109,34,3827,1644,67,0.0115,12995.2884542124,102,76,41,0.0127,289.569676483603,55119,16986979.07,13922.52,789,528,49,0.0148,2590.40626687497,401,219,34,0.0204,808.469834098893
1061,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,491,491,29109,33,3483,1513,64,0.0113,11675.6349544095,73,61,37,0.0126,210.443815774754,55119,13097948.24,11400.97,634,370,45,0.0115,2285.28903229406,279,161,34,0.0229,516.15848853381
1062,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,539,539,29109,31,3598,1619,71,0.0124,11815.0788734445,107,79,43,0.016,259.392591414097,55119,10201281.68,9409.76,688,418,59,0.0125,2330.40130868905,318,190,38,0.0202,703.295379539888
1063,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,557,557,29109,33,3882,1775,67,0.0116,13208.1110542939,102,80,41,0.0137,267.152082729114,55119,8020334.75,7822.83,937,629,52,0.0114,2962.92227468149,399,267,36,0.0228,796.668567405661
1064,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,557,557,29109,33,3371,1509,70,0.0114,11781.2214789245,95,72,43,0.0189,226.109555977379,55119,6361743.77,6547.30,760,479,54,0.0153,2563.19227591271,365,184,34,0.0185,840.074328444312
1065,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,1,FALSE,1,488,488,29219,34.5,2209,1655,32,0.01,9130.77220919412,86,74,25,0.0149,254.349346119921,55119,431360888.93,173146.58,524,454,22,0.0073,2567.76723508349,603,377,35,0.0169,1604.26490646912
1066,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,2,FALSE,1,449,449,29219,39,2277,1824,37,0.0094,9546.78524550599,70,62,23,0.0111,240.285268462927,55119,244013839.16,115131.01,562,495,23,0.0114,2601.51934429813,500,293,28,0.0167,1303.15610198987
1067,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,3,FALSE,1,445,445,29219,37,2473,1871,35,0.0092,10287.8920672852,83,71,24,0.0139,254.343886217416,55119,149728444.19,84853.28,705,557,29,0.0095,3063.2647794398,529,262,31,0.0188,1324.04809594183
1068,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,4,FALSE,1,426,426,29219,38,2513,1780,39,0.0105,9968.28586470457,89,75,22,0.0153,255.350484281669,55119,97935195.25,66435.73,724,555,26,0.009,3197.53056291647,615,310,32,0.0189,1514.45550865992
1069,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,5,FALSE,1,423,423,29219,38,2395,1885,37,0.0106,9583.29696139263,83,71,23,0.0117,270.15696304071,55119,67482816.89,54116.32,657,519,26,0.009,3192.68966439108,541,324,32,0.0198,1195.58830971483
106,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,479,479,29219,31,3676,2942,17,0.0083,16771.3364419089,86,84,15,0.0104,334.977019457429,55119,86933439.05,51367.77,819,768,21,0.0097,3312.89577560906,591,454,15,0.0116,1730.93596000911
1070,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,6,FALSE,1,424,424,29219,39,2258,1749,37,0.0098,9319.62069795203,74,63,19,0.0102,232.950360367666,55119,48551725.02,45328.21,682,503,25,0.0094,2853.94273106327,456,232,31,0.0181,1137.86052112589
1071,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,7,FALSE,1,408,408,29219,39.5,2461,1857,43,0.0109,9381.08203149539,78,67,22,0.0112,243.38632515723,55119,36216619.97,38760.97,677,538,29,0.0105,2887.65666178351,680,334,27,0.0185,1584.49399949771
1072,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,8,FALSE,1,435,435,29219,42,2034,1713,35,0.0099,8570.23051485491,84,70,22,0.0157,234.906497713358,55119,27849217.05,33678.06,642,541,25,0.0088,2915.45895801225,539,224,34,0.0181,1291.39275179904
1073,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,9,FALSE,1,457,457,29219,38,2365,1702,34,0.0105,9655.10888872134,95,75,26,0.0147,264.287690540984,55119,21972331.70,29634.75,769,571,30,0.0129,3235.78752673414,486,246,36,0.0165,1258.41131393169
1074,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,10,FALSE,1,476,476,29219,37,2324,1795,42,0.0094,9490.87343149836,89,73,23,0.0116,265.068210347852,55119,17717890.50,26347.13,724,506,30,0.0109,3054.31897870344,442,252,35,0.0186,1036.56495169229
1075,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,11,FALSE,1,491,491,29219,35,2231,1652,43,0.0091,10035.9931165873,106,90,23,0.0101,339.634763189677,55119,14555502.70,23625.65,761,608,30,0.0109,3348.6327613083,536,287,36,0.0195,1218.92394783614
1076,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,12,FALSE,1,528,528,29219,33.5,2314,1806,42,0.0104,9855.40891779232,82,66,26,0.0101,272.006063312865,55119,12149751.84,21339.04,695,567,30,0.0085,3014.74652172714,474,281,39,0.0181,1151.48562435363
1077,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,13,FALSE,1,552,552,29219,32,2131,1746,40,0.0088,9422.39270401296,82,63,26,0.0104,278.843296987691,55119,10281918.89,19393.54,696,525,31,0.0081,3081.67049233507,474,260,33,0.0175,1117.33021960269
1078,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,14,FALSE,1,588,588,29219,30,2074,1593,46,0.0084,8920.71929312184,102,81,35,0.0135,304.663467739128,55119,8805409.48,17720.43,845,694,35,0.0099,3346.60166118104,635,323,44,0.0199,1439.52568181928
1079,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,1,FALSE,1,420,420,29219,39,2212,1731,25,0.0101,8958.94636012908,57,46,17,0.0075,218.772837145805,55119,432177355.75,172515.30,554,464,24,0.0075,2494.22914941284,480,224,33,0.0141,1319.93163572798
107,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,473,473,29219,31,3161,2361,17,0.0086,13886.1726621303,86,72,16,0.0086,295.107509632849,55119,69348229.12,41932.90,714,602,25,0.0117,2685.36508952017,521,416,12,0.013,1408.0824695755
1080,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,2,FALSE,1,418,418,29219,40.5,2229,1755,26,0.0102,9075.14159778087,70,60,23,0.0121,239.62313707936,55119,241905866.65,113308.06,655,472,28,0.0084,2946.97912851055,538,259,32,0.0167,1497.11036685995
1081,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,3,FALSE,1,424,424,29219,37,2177,1715,24,0.0104,8791.75524575337,84,78,21,0.0131,268.060563622262,55119,145870177.98,82431.62,547,445,27,0.0128,2359.90145992784,380,215,27,0.0151,1121.27511799884
1082,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,4,FALSE,1,412,412,29219,36,2315,1864,24,0.0104,9260.72808606078,88,79,22,0.0137,276.096793189444,55119,93472706.91,63799.03,613,517,24,0.009,2545.72486708081,404,203,30,0.0139,1084.61069939271
1083,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,5,FALSE,1,409,409,29219,38,2339,1846,33,0.0111,9240.89294501588,74,68,22,0.0133,256.820500879861,55119,63065797.39,51463.25,637,501,29,0.009,2766.1867609581,472,203,29,0.0146,1259.54052531095
1084,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,6,FALSE,1,406,406,29219,37.5,2366,1844,29,0.0114,9229.5617051381,83,74,20,0.0119,278.531448490435,55119,44478001.52,42754.39,607,523,21,0.0062,2713.37426686771,549,248,37,0.016,1469.99434889595
1085,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,7,FALSE,1,401,401,29219,38,2137,1735,29,0.0108,8615.330239776,88,75,22,0.0126,286.145650913797,55119,32589108.86,36308.59,622,503,24,0.0095,2715.8340271203,429,241,28,0.0184,1164.57748800151
1086,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,8,FALSE,1,445,445,29219,35,2053,1633,33,0.0095,8367.10988050284,82,67,32,0.0135,269.901309550859,55119,24674768.26,31362.13,657,512,27,0.0081,2820.8561412037,658,310,30,0.0189,1535.05045189336
