id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval,total_leishcyc_pval
1069,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,5,FALSE,1,151,151,3183,17,92,68,7,0.0161,199.207056894626,4,4,4,0.022,7.86398842229929,2798,1,1,1,0.0176,1.75352542751403
106,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,160,160,3183,16,105,80,7,0.0181,217.989051246986,2,2,2,0.0087,4.12600706183248,2798,0,0,0,NaN,0
1070,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,6,FALSE,1,163,163,3183,16,65,41,6,0.0165,142.544040666184,2,2,2,0.0068,4.3767807036087,2798,2,2,2,0.0303,3.14411342057103
1071,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,7,FALSE,1,168,168,3183,15,59,35,5,0.014,134.223552171476,4,4,4,0.0103,8.01203912524562,2798,2,2,2,0.0299,3.16750851891291
1072,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,8,FALSE,1,158,158,3183,17,123,77,9,0.0153,280.370504996757,6,6,6,0.0133,11.6769688200058,2798,3,3,2,0.0447,4.04782801676282
1073,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,9,FALSE,1,152,152,3183,16,132,80,7,0.0096,434.709234931122,5,4,5,0.006,13.5975468355845,2798,3,3,2,0.0441,4.06796792016416
1074,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,10,FALSE,1,161,161,3183,16,69,35,5,0.0081,173.540075886272,7,6,7,0.0162,15.3353965163805,2798,1,1,1,0.0425,1.37175674558491
1075,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,11,FALSE,1,163,163,3183,15,95,60,7,0.0117,215.801862397555,6,5,6,0.0129,13.6514632981132,2798,2,2,2,0.0293,3.16618267573391
1076,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,12,FALSE,1,171,171,3183,15,107,62,7,0.013,233.512491668788,6,5,6,0.0174,11.9113228369997,2798,1,1,1,0.0425,1.37175674558491
1077,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,13,FALSE,1,160,160,3183,15,85,42,5,0.0121,213.696586523499,5,4,5,0.0159,10.8105670197248,2798,1,1,1,0.0425,1.37175674558491
