id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
450,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,2,FALSE,1,359,359,7532,17,2359,1378,60,0.0126,7035.25702541133,107,88,39,0.0135,265.430084352328,5069,24908289.64,42160.54,598,486,40,0.0164,1590.96877129486,382,294,16,0.0233,677.489676787319
451,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,3,FALSE,1,368,368,7532,16.5,2328,1452,63,0.0139,6727.34100975029,117,99,35,0.0173,275.384575999365,5069,17653996.26,32909.28,609,530,50,0.0146,1681.58231634548,233,198,19,0.0267,395.080435626078
452,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,4,FALSE,1,366,366,7532,16,2209,1439,63,0.0124,6411.42381978003,96,76,33,0.0137,233.960059364937,5069,12966787.80,26330.40,481,417,40,0.0161,1366.43945791447,320,252,19,0.0264,537.758788954304
453,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,5,FALSE,1,370,370,7532,15,1963,1311,62,0.0134,5661.14809170937,80,67,30,0.0128,195.165637498691,5069,9813335.65,21491.00,485,398,44,0.0158,1296.99388369695,334,262,25,0.026,585.647067085915
454,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,6,FALSE,1,346,346,7532,17,1936,1337,57,0.0137,5547.72817851795,94,81,31,0.0125,237.090459672698,5069,7615109.15,17829.34,508,455,40,0.0128,1409.35672244937,326,254,17,0.0248,570.532946174076
455,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,7,FALSE,1,352,352,7532,16,1790,1247,73,0.0149,5038.57072193225,96,73,36,0.0132,229.411051251229,5069,6034480.77,14992.55,577,496,49,0.0136,1591.91472780453,280,223,18,0.0263,462.304608054223
456,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,8,FALSE,1,351,351,7532,17,2038,1310,70,0.0129,6384.28667196474,98,80,42,0.0142,271.081715021769,5069,4866843.64,12750.58,606,522,46,0.0153,2045.55132126903,234,193,23,0.0277,386.738290639719
457,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,9,FALSE,1,332,332,7532,17,2022,1298,65,0.0113,6607.89533760443,89,74,36,0.0118,250.542669954616,5069,3983862.36,10948.52,695,578,43,0.013,1966.09137916564,215,187,19,0.024,371.738503463354
458,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,10,FALSE,1,348,348,7532,16,1843,1241,56,0.0134,5365.36228896178,81,72,32,0.0118,219.123325612542,5069,3302468.11,9478.97,674,576,44,0.0172,1849.56743744652,112,105,15,0.0283,184.480412767682
459,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,11,FALSE,1,334,334,7532,16,1807,1194,65,0.0138,5340.84001341452,85,70,30,0.0125,227.24729464625,5069,2767323.51,8265.58,560,445,38,0.0134,1629.39091248119,230,188,19,0.0248,412.831002538061
45,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,3,FALSE,1,374,374,7532,16,1442,986,49,0.0136,4462.5316633389,90,72,33,0.0192,195.975667838793,5069,13075565.54,22012.54,632,531,39,0.0127,1752.98575414561,155,135,17,0.0284,251.963213804704
460,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,12,FALSE,1,319,319,7532,17,2174,1455,56,0.0124,6686.99100355067,101,82,31,0.0124,290.427412531696,5069,2340585.18,7252.82,613,512,41,0.0149,1840.08085351203,200,175,23,0.0239,394.948336776653
461,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,13,FALSE,1,322,322,7532,17,2111,1432,64,0.0107,6688.20729721228,99,84,32,0.0134,273.999577119715,5069,1995748.40,6399.51,546,447,40,0.0127,1610.97815664461,341,275,18,0.0253,597.748458325893
462,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,14,FALSE,1,303,303,7532,17,1995,1352,63,0.0115,6143.72649868978,82,68,33,0.0173,190.770600818651,5069,1713843.64,5674.55,496,417,39,0.0127,1452.98138844197,312,255,22,0.0229,597.936305820429
463,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,1,FALSE,1,349,349,7532,17,1956,1157,55,0.012,5858.21927955559,73,61,34,0.0165,179.145289976602,5069,36076857.20,54355.26,440,353,38,0.01,1424.91726193434,204,169,19,0.0243,352.516921616695
464,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,2,FALSE,1,350,350,7532,16,2025,1216,62,0.013,6023.68651966159,71,57,36,0.0169,179.904317644488,5069,24072497.36,40140.14,466,355,37,0.0128,1381.30144328314,305,271,22,0.0194,610.819514392282
465,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,3,FALSE,1,367,367,7532,17,2004,1308,64,0.0126,6176.94045927247,68,59,30,0.0143,179.109179466255,5069,16742663.41,30597.44,518,378,39,0.0136,1416.84137959266,359,302,18,0.0183,757.817673346039
466,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,4,FALSE,1,361,361,7532,16,1902,1256,69,0.0128,5775.68365780845,66,54,36,0.0178,160.452849069424,5069,12065419.88,23930.26,454,346,49,0.0122,1303.11273983332,310,240,26,0.022,567.234900934745
